timestamp,pos_x,pos_y,pos_z,orient_x,orient_y,orient_z,orient_w,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
2025-07-02 08:32:25.289854,0.0016157403782952333,0.0028014402005265347,0.20502058735810902,0.0004659634985648136,-0.00014130418868903136,0.9568372843826356,0.29062376731163503,-0.0016415797794547935,-0.000434581529467586,0.0,0.0,0.0,-2.3315416267864904
2025-07-02 08:32:25.312533,0.0016314009153421214,0.0027960632037520626,0.20502076541712255,0.0004797254276390689,-0.0001515867347457669,0.9533837933244828,0.30175998659728853,-0.0015571534892977106,-0.000453854205262768,0.0,0.0,0.0,-2.3321977882584357
2025-07-02 08:32:25.313398,0.0016463525970698595,0.0027909835842281298,0.20502095550420432,0.0004934240747393989,-0.00016224926059135877,0.9497996332888475,0.3128584133633469,-0.0014714382044644448,-0.00047342068633556846,0.0,0.0,0.0,-2.332891091775855
2025-07-02 08:32:25.319639,0.001660592189215519,0.0027862475635766068,0.20502115306167573,0.0005070629033777196,-0.0001732963833561957,0.9460851364828975,0.32391762437649574,-0.0013771025633548012,-0.0004928142908495883,0.0,0.0,0.0,-2.3336114788932765
2025-07-02 08:32:25.341357,0.0016740387863640113,0.0027819714817186665,0.2050213531746928,0.000520690949195867,-0.00018475004672655792,0.9422406348968269,0.3349362337782824,-0.0012716942349063926,-0.0005124407674811299,0.0,0.0,0.0,-2.3343601424711147
2025-07-02 08:32:25.351141,0.0016867901391013592,0.0027781296947134554,0.20502155039555017,0.0005342591138117119,-0.00019659859295231572,0.9382665619455234,0.3459126112923896,-0.0011902901461531665,-0.0005315351383330283,0.0,0.0,0.0,-2.3350479496118415
2025-07-02 08:32:25.352037,0.0016989928761012955,0.0027746375174210326,0.20502173839829516,0.0005476857204816569,-0.00020881521146730764,0.9341634598788268,0.35684490561556126,-0.0011158412989881541,-0.0005500519181447379,0.0,0.0,0.0,-2.335676904579506
2025-07-02 08:32:25.359999,0.0017107094418427338,0.0027714780189316388,0.20502191139472417,0.0005609371150713936,-0.00022138868669585633,0.929931889827511,0.36773131035912116,-0.0010461645300906448,-0.0005679866648663292,0.0,0.0,0.0,-2.336244706444213
2025-07-02 08:32:25.369750,0.0017219778775061584,0.0027686454067068393,0.20502206411527907,0.0005739923930508685,-0.0002343104240121862,0.9255724496734443,0.3785700147091124,-0.0009817853459056572,-0.0005851795534212859,0.0,0.0,0.0,-2.336742661499604
2025-07-02 08:32:25.389916,0.0017329642360951639,0.0027660034131931264,0.2050221917358868,0.0005867541548226294,-0.00024753875545464546,0.9210858634017739,0.389358994612344,-0.0009464416743551007,-0.0006019037591935318,0.0,0.0,0.0,-2.3371007723057953
2025-07-02 08:32:25.404687,0.0017436936543209953,0.0027635538514803565,0.20502228996360708,0.000599208632013926,-0.0002610647956378977,0.9164728649098499,0.4000963142521059,-0.0008895317201898616,-0.0006185441933195099,0.0,0.0,0.0,-2.337413973845593
2025-07-02 08:32:25.405842,0.0017541015396277055,0.0027613802475969893,0.2050223558268145,0.0006113964535951674,-0.00027490141610223375,0.9117341429727389,0.4107802370627796,-0.0008370367001044889,-0.0006340074430993626,0.0,0.0,0.0,-2.337642746654563
2025-07-02 08:32:25.409630,0.0017642699844456346,0.0027594144015819755,0.2050223867460677,0.0006232693073862657,-0.0002890231390872706,0.9068705312338244,0.4214087891592633,-0.0007974442995408531,-0.0006492081073855749,0.0,0.0,0.0,-2.3377492095013013
2025-07-02 08:32:25.436843,0.0017743118089088119,0.0027575437298564868,0.2050223808710142,0.0006347569699220012,-0.00030339200555839075,0.9018829554002296,0.43197990670334135,-0.0007713818853307438,-0.0006643302268694567,0.0,0.0,0.0,-2.3377229651587754
2025-07-02 08:32:25.441821,0.0017842748062040985,0.0027557225097372805,0.20502233710270132,0.0006458291982333495,-0.0003179859942429885,0.896772346635864,0.4424916271510231,-0.0007484179229977744,-0.0006790616862834729,0.0,0.0,0.0,-2.337593248122316
2025-07-02 08:32:25.442690,0.001794182695133402,0.002753924981517352,0.2050222549830505,0.0006564701683902453,-0.0003327880797704713,0.8915396398327776,0.4529420811824103,-0.0007289513379910408,-0.0006934639241072769,0.0,0.0,0.0,-2.337367597015288
2025-07-02 08:32:25.451062,0.001804062434647205,0.0027521197780223127,0.20502213452413526,0.0006666621302126207,-0.0003477797295975968,0.88618579381378,0.463329443758439,-0.0007140123423953939,-0.0007076379686513201,0.0,0.0,0.0,-2.337050989934204
2025-07-02 08:32:25.472406,0.00181396785555383,0.0027502292872636372,0.20502197617909523,0.0006763665431850732,-0.00036293013028637926,0.8807118118847843,0.47365189244490513,-0.0007117553964414401,-0.0007216042285973647,0.0,0.0,0.0,-2.336632228149526
2025-07-02 08:32:25.474923,0.0018239492208213192,0.002748176350419508,0.20502178071993252,0.0006855463831423068,-0.00037820771033455,0.8751187191936184,0.4839076505925539,-0.0007146340706445137,-0.0007355431793670406,0.0,0.0,0.0,-2.336136028734504
2025-07-02 08:32:25.479825,0.0018340235011797996,0.0027459185437208313,0.2050215493274593,0.0006941851954459479,-0.00039358975565332546,0.8694075137111484,0.4940950700994879,-0.0007221536633417236,-0.0007490240818314023,0.0,0.0,0.0,-2.3355800065251837
2025-07-02 08:32:25.490168,0.0018442419998867209,0.0027433423945413663,0.20502128358634236,0.00070223636826331,-0.00040903448588309007,0.86357922962492,0.5042125084875444,-0.0007488253876583896,-0.0007619934849359042,0.0,0.0,0.0,-2.334942893472067
2025-07-02 08:32:25.508135,0.0018546652154679726,0.0027403052516555347,0.20502098539670396,0.0007096420145532381,-0.0004244909759508692,0.8576349347785208,0.5142583347531323,-0.0007848966326361277,-0.0007744203422108023,0.0,0.0,0.0,-2.3342521516690145
2025-07-02 08:32:25.517943,0.0018653112138743522,0.002736718118487757,0.2050206570799034,0.0007163728091798087,-0.0004399216358924259,0.8515756458994287,0.5242310679365763,-0.0008302057609102224,-0.0007864509946762185,0.0,0.0,0.0,-2.3335274627199145
2025-07-02 08:32:25.524984,0.0018761969500274023,0.0027324828821879126,0.2050203014107565,0.0007223973661263805,-0.00045528608764331226,0.8454023678540442,0.5341292982821663,-0.0008839504044950103,-0.0007979082181984933,0.0,0.0,0.0,-2.3327826975491557
2025-07-02 08:32:25.530152,0.0018873217714714013,0.0027275170279114644,0.20501992168441088,0.0007276940040669492,-0.0004705474338399653,0.8391160775806826,0.5439517050181559,-0.0009447437014678945,-0.0008085709369082485,0.0,0.0,0.0,-2.3320349217011795
2025-07-02 08:32:25.540087,0.0018986781988706866,0.0027217348335179946,0.20501952177292626,0.0007322419772594762,-0.0004856673372922076,0.8327177310081514,0.5536970366667681,-0.0010128415468676024,-0.000817835168978242,0.0,0.0,0.0,-2.3312958093850633
2025-07-02 08:32:25.561408,0.0019102288638863719,0.0027151060940466213,0.20501910607211937,0.0007360455260615535,-0.0005006219271327673,0.826208232735133,0.5633641484647014,-0.001081985176206347,-0.0008264757145589496,0.0,0.0,0.0,-2.3305899771253618
2025-07-02 08:32:25.572119,0.0019219708626003731,0.002707519069557029,0.20501867939270446,0.0007390751665805911,-0.00051536474596641,0.8195885191743799,0.5729518718047997,-0.0011621485799941554,-0.0008344455894613426,0.0,0.0,0.0,-2.329901043841163
2025-07-02 08:32:25.573152,0.0019338759257574595,0.0026989076741172637,0.2050182468764353,0.0007413216108402593,-0.0005298607127133577,0.812859493605272,0.5824591087326861,-0.0012458797429901651,-0.0008413665221828513,0.0,0.0,0.0,-2.329254522105797
2025-07-02 08:32:25.580695,0.0019458977734256701,0.002689221920127835,0.20501781412611575,0.0007427849276828119,-0.0005440784976493493,0.8060220218288571,0.5918848305000401,-0.001333258827231646,-0.0008462360953748183,0.0,0.0,0.0,-2.32865975635584
2025-07-02 08:32:25.597120,0.001957983655118643,0.0026784645967258317,0.2050173866562713,0.0007434840534091623,-0.0005580013354351128,0.7990769230298086,0.601228082300873,-0.0014182975028539828,-0.0008518527022929224,0.0,0.0,0.0,-2.328135411312941
2025-07-02 08:32:25.613742,0.001970107947521061,0.0026665718739344317,0.20501696995294771,0.0007434105714598013,-0.000571594235868695,0.7920250487305033,0.6104878727740588,-0.0015104008612936452,-0.0008569245889182837,0.0,0.0,0.0,-2.3276610109799565
2025-07-02 08:32:25.614924,0.0019822160494894067,0.002653517733896298,0.20501656932140744,0.000742573857428807,-0.0005848312054088565,0.784867228957576,0.6196632468244209,-0.0016020937680825192,-0.0008602712483333329,0.0,0.0,0.0,-2.327257737862918
2025-07-02 08:32:25.620679,0.0019942469589419565,0.002639308582121632,0.2050161896977648,0.0007409955769137926,-0.000597695128663788,0.77760425381237,0.6287533046744133,-0.0016891250441801757,-0.0008638713520468139,0.0,0.0,0.0,-2.3269377706848733
2025-07-02 08:32:25.630582,0.0020061499913938113,0.002624004033566547,0.20501583549902613,0.0007387127769045393,-0.0006101862810672442,0.7702368723689248,0.6377571970738335,-0.0017753755930292635,-0.0008679764439437828,0.0,0.0,0.0,-2.326698150803187
2025-07-02 08:32:25.640603,0.002017881821129669,0.002607583337625726,0.20501551034638793,0.0007357343627029466,-0.0006222808495359943,0.7627658885698019,0.6466740065100905,-0.0018601691960276536,-0.0008714282476750513,0.0,0.0,0.0,-2.326534188773737
2025-07-02 08:32:25.671827,0.0020293891190658656,0.0025900848652496726,0.20501521715865262,0.0007320904317991889,-0.0006339719733581567,0.7551920654980595,0.6555028652354706,-0.0019398815925110774,-0.0008756063341423526,0.0,0.0,0.0,-2.3264581581944737
2025-07-02 08:32:25.672993,0.002040630722158807,0.002571574058933183,0.2050149579683039,0.0007278176741298286,-0.0006452627840556011,0.7475161428105214,0.6642429300753251,-0.002012062562215199,-0.0008806102051356505,0.0,0.0,0.0,-2.3264749776030844
2025-07-02 08:32:25.673953,0.002051559532448912,0.0025521406421583513,0.20501473411095641,0.0007229612234417306,-0.0006561643555186502,0.7397388393489185,0.67289337664605,-0.0020792075794690778,-0.0008856085137886817,0.0,0.0,0.0,-2.3265822427136733
2025-07-02 08:32:25.680658,0.0020621436231962466,0.0025318040553712288,0.2050145457334463,0.0007175406377990075,-0.000666666771918967,0.7318609267616866,0.6814533179685702,-0.002142567951538389,-0.0008918351858039392,0.0,0.0,0.0,-2.326770120552885
2025-07-02 08:32:25.711619,0.0020723535890406646,0.0025106346671106682,0.20501439214283806,0.0007115910986511793,-0.0006767769224391986,0.7238831554201851,0.6899218889918057,-0.0021990774429489655,-0.0008988090768234921,0.0,0.0,0.0,-2.327045276345905
2025-07-02 08:32:25.712551,0.0020821602612447953,0.002488705260018588,0.20501427182199428,0.0007051482038299182,-0.0006865031164336643,0.7158062769744742,0.6982982209081045,-0.002249282702895576,-0.0009063720609894344,0.0,0.0,0.0,-2.3274036201788437
2025-07-02 08:32:25.713379,0.0020915382542457126,0.002466082601302325,0.20501418239328184,0.0006982445196179095,-0.0006958525994552195,0.7076310640867267,0.706581421623324,-0.00229393504259552,-0.0009144081286877187,0.0,0.0,0.0,-2.327837871782906
2025-07-02 08:32:25.720656,0.0021004646490220317,0.002442826857851106,0.20501412069378527,0.0006909095307353766,-0.0007048311507375723,0.6993583208897065,0.7147705679862592,-0.0023342294319792997,-0.0009226738489683407,0.0,0.0,0.0,-2.328337653810531
