Time,Position_X,Position_Y,Linear_Velocity,Angular_Velocity
1751593670.7756994,0.00038342497437887646,-0.00018208183638213508,-0.0014672874682402771,5.1630457369998075e-05
1751593670.7817693,0.00021629442854359526,-9.193297044563919e-05,0.00045005134452003417,2.1395091994080428e-05
1751593670.7887206,0.0003860520981568416,-0.00017989446246492974,0.004009705511681578,1.9565759908035125e-05
1751593670.7914734,0.00021529320947438757,-9.33084371637882e-05,-0.0014672883686509682,5.162765201201151e-05
1751593670.8016748,0.00021792093805955703,-9.11217902155545e-05,0.004009705608451672,1.9565199313285328e-05
1751593670.806484,0.0003841823777832598,-0.00018248162094714677,-0.0014672874651927802,5.1630469984059895e-05
1751593670.8117735,0.00021705172448877041,-9.233294404437217e-05,0.0004500513458922078,2.1395112424978247e-05
1751593670.8218071,0.0002160505071159835,-9.37084120824005e-05,-0.0014672883651254628,5.162766462721166e-05
1751593670.832468,0.00021867823297755384,-9.152176185928048e-05,0.004009705609495946,1.956520183742133e-05
1751593670.836718,0.00038680949883629356,-0.000180294243755483,0.004009705513974941,1.9565762421926848e-05
1751593670.8371263,0.00038594062067764945,-0.00018150564237138993,0.000450051642760013,2.1399679727173286e-05
1751593670.837509,0.0003849397816638733,-0.0001828814046544229,-0.0014672874621617137,5.163048265827165e-05
1751593670.842456,0.00021780902091089738,-9.273291678600599e-05,0.00045005134748462227,2.1395132923599835e-05
1751593670.8461695,0.00038756689999186467,-0.00018069402418843355,0.004009705516370242,1.9565764926267313e-05
1751593670.85222,0.0002168078052343092,-9.410838614343822e-05,-0.0014672883616197907,5.162767727196168e-05
1751593670.8567138,0.00038669802333751724,-0.00018190542390185847,0.0004500516444379405,2.1399700218137467e-05
1751593670.8625858,0.00021943552837205837,-9.192173264531878e-05,0.00400970561048439,1.956520438942417e-05
1751593670.8665252,0.00038569718602093905,-0.00018328118750411782,-0.0014672874590939066,5.163049529113069e-05
1751593670.8721237,0.0002185663178092545,-9.313288867007655e-05,0.0004500513489555344,2.1395153389052078e-05
1751593670.8825703,0.0002175651038294757,-9.450835934727859e-05,-0.0014672883580390578,5.16276898846309e-05
1751593670.8927925,0.00022019282424318165,-9.232170257422636e-05,0.004009705611509591,1.956520692151661e-05
1751593670.9036896,0.00021932361518439691,-9.353285969670603e-05,0.0004500513504490985,2.1395173891251602e-05
1751593670.9042583,0.0003883243016239435,-0.00018109380376392828,0.0040097055189518465,1.9565767455179475e-05
1751593670.905013,0.0003874554264736152,-0.0001823052045746525,0.00045005164600235467,2.139972071315772e-05
1751593670.9054294,0.0003864545908539574,-0.00018368096949624612,-0.0014672874561573704,5.163050793893967e-05
1751593670.90652,0.00038908170373208595,-0.00018149358248135443,0.004009705521298345,1.9565769967915442e-05
1751593670.9125988,0.00021832240290087235,-9.490833169357169e-05,-0.0014672883545632349,5.162770253285423e-05
1751593670.9166915,0.0003882128300859433,-0.00018270498438956642,0.0004500516476921794,2.1399741217221643e-05
1751593670.922855,0.0002209501205910347,-9.27216716457319e-05,0.004009705612629824,1.956520945584541e-05
1751593670.9269936,0.00038721199616303936,-0.0001840807506304094,-0.0014672874531170314,5.163052057321089e-05
1751593670.9329503,0.00022008091303610255,-9.393282986604819e-05,0.0004500513519410714,2.1395194365700022e-05
1751593670.9439979,0.0002190797024491653,-9.530830318250656e-05,-0.0014672883509855475,5.162771516141804e-05
1751593670.9525065,0.00022170741741550648,-9.312163986002867e-05,0.0040097056137400385,1.9565211975992945e-05
1751593670.9628134,0.00022083821136448245,-9.43327991782658e-05,0.0004500513534412649,2.1395214835263858e-05
1751593670.972969,0.0002198370024740215,-9.57082738145695e-05,-0.0014672883475218828,5.162772778825819e-05
1751593670.9766645,0.00038983910631629204,-0.00018189336034121517,0.0040097055237468095,1.9565772462745173e-05
1751593670.977584,0.0003889702341744461,-0.0001831047633469692,0.00045005164931735794,2.13997616937209e-05
1751593670.9784765,0.00038796940194851803,-0.00018448053090711547,-0.0014672874501217186,5.163053323184195e-05
1751593670.9795787,0.0003905965093766728,-0.00018229313734343357,0.0040097055261488455,1.956577500790297e-05
1751593670.9806447,0.00038972763873923455,-0.00018350454144685463,0.00045005165102460806,2.1399782185220324e-05
1751593670.9824293,0.000222464714716486,-9.352160721697944e-05,0.0040097056146697575,1.9565214533509416e-05
1751593670.986653,0.0003887268082103934,-0.00018488031032620904,-0.0014672874471436176,5.1630545856680974e-05
1751593670.9928195,0.00022159551016942558,-9.47327676332761e-05,0.00045005135496496533,2.139523528113961e-05
1751593670.996633,0.0003913539129133947,-0.00018269291348815383,0.004009705528581275,1.9565777517347662e-05
1751593671.003202,0.00022059430297555194,-9.610824358914036e-05,-0.0014672883439742009,5.1627740438448624e-05
1751593671.0124724,0.00022322201249425078,-9.39215737167544e-05,0.004009705615805183,1.956521703832884e-05
1751593671.0231469,0.00022235280945104297,-9.513273523096969e-05,0.00045005135643918484,2.139525574940595e-05
1751593671.0315404,0.00039048504378008664,-0.00018390431868908053,0.0004500516526900824,2.139980268727429e-05
1751593671.032633,0.0003894842149478328,-0.00018528008888789893,-0.0014672874441536581,5.163055851660821e-05
1751593671.0333252,0.00039211131692606926,-0.00018309268877536166,0.004009705531005837,1.9565780036424538e-05
1751593671.0339236,0.0002213516039535346,-9.650821250663347e-05,-0.0014672883404544701,5.1627753079667954e-05
1751593671.036298,0.0003912424492972244,-0.0001843040950736932,0.0004500516542819264,2.139982316661042e-05
1751593671.0427995,0.00022397931074835675,-9.432153935952511e-05,0.004009705616963005,1.956521959129568e-05
1751593671.0464091,0.00039024162216194647,-0.00018567986659188973,-0.0014672874412530606,5.1630571153019735e-05
1751593671.0532598,0.00022311010920905705,-9.553270197150182e-05,0.0004500513578644854,2.1395276204424998e-05
1751593671.05684,0.000392868721414974,-0.00018349246320503251,0.004009705533501052,1.9565782545101825e-05
1751593671.063139,0.00022210890540830253,-9.690818056691286e-05,-0.0014672883369355007,5.1627765710412074e-05
1751593671.067003,0.0003919998552904813,-0.00018470387060085468,0.0004500516559686132,2.1399843684408617e-05
1751593671.0733275,0.000224736609479248,-9.472150414500523e-05,0.004009705618024241,1.956522211825321e-05
1751593671.0770333,0.00039099902985206825,-0.00018607964343820516,-0.0014672874381833636,5.163058379955416e-05
1751593671.083234,0.00022386740944391192,-9.593266785483937e-05,0.0004500513594363693,2.13952966999743e-05
1751593671.0927901,0.00022286620733935614,-9.730814776993729e-05,-0.0014672883334556752,5.1627778330307254e-05
1751593671.1031942,0.0002254939086867025,-9.512146807327706e-05,0.0040097056191274235,1.9565224665776153e-05
1751593671.1077094,0.0003936261263802754,-0.0001838922367768861,0.00400970553590784,1.9565785038217548e-05
1751593671.1083922,0.0003927572617599129,-0.00018510364527025538,0.00045005165763386396,2.1399864165444098e-05
1751593671.1089025,0.0003917564380184757,-0.0001864794194268359,-0.0014672874351569184,5.163059644308106e-05
1751593671.1134648,0.000224624710155108,-9.633263288081489e-05,0.0004500513609165113,2.1395317169597593e-05
1751593671.1163871,0.00039438353182164043,-0.00018429200949108057,0.004009705538398443,1.956578755873813e-05
1751593671.1228647,0.000223623509747084,-9.770811411552005e-05,-0.001467288329932097,5.162779094184834e-05
1751593671.1266603,0.0003935146687056301,-0.00018550341908193853,0.00045005165931467054,2.1399884655737686e-05
1751593671.1332374,0.00022625120837044266,-9.552143114373676e-05,0.00400970562020087,1.9565227202135462e-05
1751593671.1430058,0.00022538201134308933,-9.673259704928212e-05,0.00045005136241668616,2.1395337659949966e-05
1751593671.153112,0.00022438081263159715,-9.810807960368152e-05,-0.0014672883264315363,5.162780358492169e-05
1751593671.1560965,0.0003925138466609468,-0.00018687919455776008,-0.0014672874322524633,5.1630609071036104e-05
1751593671.1566916,0.00039514093773918013,-0.0001846917813478205,0.004009705540909698,1.956579008741991e-05
1751593671.1570506,0.0003942720761274665,-0.00018590319203610342,0.0004500516609440202,2.1399905152834114e-05
1751593671.1634989,0.00022700850853119015,-9.592139335724045e-05,0.004009705621309575,1.9565229734208883e-05
1751593671.1662295,0.00039327125577970357,-0.00018727896883125164,-0.001467287429228406,5.1630621711296674e-05
1751593671.1734169,0.00022613931300752288,-9.713256036078354e-05,0.00045005136391783275,2.1395358101491766e-05
1751593671.1758773,0.0003958983441328945,-0.00018509155234683997,0.004009705543405652,1.9565792590825697e-05
1751593671.1831758,0.00022513811599239597,-9.850804423460217e-05,-0.0014672883229581266,5.16278162309887e-05
1751593671.18603,0.00039502948402542204,-0.00018630296413262203,0.00045005166260298434,2.139992565013608e-05
1751593671.1934345,0.00022776580916827882,-9.63213547134303e-05,0.00400970562243132,1.9565232252655235e-05
1751593671.2045567,0.00022689661514840864,-9.753252281481385e-05,0.0004500513653758811,2.1395378556363544e-05
1751593671.212941,0.00022589541982981354,-9.890800800854384e-05,-0.001467288319434065,5.16278288302792e-05
1751593671.2197845,0.000394028665374746,-0.00018767874224699912,-0.0014672874263107459,5.1630634361816906e-05
1751593671.221826,0.0003966557510027835,-0.00018549132248817858,0.004009705545870928,1.9565795097347075e-05
1751593671.222255,0.0003957868923995522,-0.00018670273537149795,0.0004500516642800354,2.1399946123059597e-05
1751593671.2228634,0.00022852311028170869,-9.672131521245686e-05,0.004009705623503046,1.9565234792598016e-05
1751593671.2258482,0.0003947860754457966,-0.00018807851480512526,-0.001467287423287309,5.1630647010611224e-05
1751593671.2335885,0.0002276539177661352,-9.793248441161272e-05,0.0004500513669097153,2.1395399054864698e-05
1751593671.2357228,0.0003974131583489027,-0.0001858910917718384,0.0040097055483462275,1.956579761034284e-05
1751593671.2433057,0.0002266527241440719,-9.930797092482256e-05,-0.001467288315950671,5.162784143879527e-05
1751593671.2458692,0.0003965443012500791,-0.00018710250575259852,0.0004500516658931643,2.1399966628772827e-05
1751593671.2526305,0.00022928041187214587,-9.712127485396769e-05,0.004009705624651411,1.9565237324247094e-05
1751593671.2559974,0.0003955434859930218,-0.00018847828650557968,-0.001467287420421194,5.163065966254689e-05
1751593671.2631912,0.00022841122086025845,-9.833244515100234e-05,0.00045005136839209236,2.139541952416378e-05
1751593671.2730203,0.00022741002893467144,-9.970793298398232e-05,-0.0014672883124163376,5.1627854116551715e-05
1751593671.2831142,0.00023003771393897976,-9.752123363816967e-05,0.00400970562574114,1.9565239880889424e-05
1751593671.2880712,0.0003981705661711965,-0.00018629086019808795,0.004009705550810749,1.9565800125412818e-05
1751593671.2888103,0.0003973017105766141,-0.00018750227527633066,0.00045005166759014975,2.139998712585704e-05
1751593671.2892673,0.00039630089701664373,-0.00018887805734855604,-0.0014672874173659715,5.1630672316455436e-05
1751593671.2932196,0.0002291685244312225,-9.873240503320216e-05,0.0004500513698828818,2.1395439995253134e-05
1751593671.295628,0.000398927974469665,-0.00018669062776665438,0.004009705553335183,1.956580262874268e-05
1751593671.3033059,0.0002281673342022783,-0.00010010789418583491,-0.0014672883089131665,5.162786675879617e-05
1751593671.307232,0.0003980591203793238,-0.00018790204394253415,0.0004500516692170149,2.1400007588862856e-05
1751593671.3134086,0.00023079501648254341,-9.79211915653428e-05,0.00400970562700549,1.9565242415377492e-05
1751593671.315748,0.0003970583085163848,-0.00018927782733395686,-0.0014672874144248723,5.163068496223126e-05
1751593671.3233757,0.00022992582847869425,-9.913236405812868e-05,0.00045005137137157756,2.1395460436744583e-05
1751593671.3334165,0.00022892463994622636,-0.00010050785453042136,-0.0014672883054029262,5.162787938767721e-05
1751593671.3429396,0.0002315523195027258,-9.83211486351463e-05,0.004009705628147603,1.9565244943516557e-05
1751593671.352328,0.00039968538324430813,-0.0001870903944774964,0.00400970555584692,1.956580517370983e-05
1751593671.353145,0.0003988165306582636,-0.00018830181175056015,0.00045005167085428443,2.140002810801398e-05
1751593671.3535717,0.000397815720492134,-0.00018967759646138996,-0.0014672874114751834,5.1630697594792775e-05
1751593671.3540444,0.00023068313300272925,-9.953232222569512e-05,0.0004500513729322106,2.1395480942632925e-05
1751593671.3564632,0.00040044279249512593,-0.00018749016033056844,0.004009705558345599,1.956580766966485e-05
1751593671.363392,0.0002296819461669597,-0.000100907814017532,-0.0014672883018975536,5.162789202884038e-05
1751593671.366541,0.0003995739414133781,-0.00018870157870122805,0.00045005167254736115,2.1400048609815597e-05
1751593671.3734283,0.00023230962299947144,-9.872110484749377e-05,0.004009705629304076,1.956524747527931e-05
1751593671.37677,0.00039857313294405783,-0.00019007736473122637,-0.0014672874085742765,5.163071023624493e-05
1751593671.3826396,0.00023144043800327196,-9.99322795356995e-05,0.00045005137436906665,2.1395501398247493e-05
1751593671.3866658,0.0004012002022222294,-0.00018788992532598156,0.004009705560891032,1.9565810180899467e-05
1751593671.392537,0.00023043925286386768,-0.0001013077726472633,-0.0014672882984699226,5.162790464087759e-05
1751593671.4029362,0.00023306692697255826,-9.912106020236791e-05,0.004009705630423256,1.9565250005018125e-05
1751593671.4123828,0.00023219774348048894,-0.00010033223598846164,0.0004500513758488071,2.1395521872058915e-05
1751593671.4220104,0.00040033135264472275,-0.00018910134479407746,0.00045005167421106087,2.1400069104601248e-05
1751593671.4225767,0.0003993305458724339,-0.0001904771321434482,-0.001467287405548389,5.163072286451339e-05
1751593671.4229739,0.000401957612425341,-0.00018828968946385072,0.004009705563405066,1.956581269133442e-05
1751593671.4233432,0.00023119656003756095,-0.00010170773041989133,-0.001467288294998926,5.162791726303886e-05
1751593671.4298882,0.00040108876435218654,-0.00018950111002948128,0.0004500516759035547,2.140008962346297e-05
1751593671.4328241,0.00023382423142248587,-9.952101470013698e-05,0.004009705631563633,1.9565252538531025e-05
1751593671.4366574,0.00040008795927665153,-0.0001908768986978924,-0.0014672874026628163,5.1630735506541745e-05
1751593671.4424505,0.00023295504943415812,-0.0001007321915843484,0.00045005137740845337,2.1395542328097287e-05
1751593671.4468155,0.00040271502310462726,-0.0001886894527438438,0.004009705565931451,1.95658151987968e-05
1751593671.4527767,0.00023195386768792847,-0.00010210768733537459,-0.0014672882914851337,5.162792989427498e-05
1751593671.4571064,0.00040184617653571397,-0.00018990087440695476,0.0004500516775310873,2.1400110096040413e-05
1751593671.4623044,0.00023458153634881018,-9.992096834077755e-05,0.004009705632678351,1.9565255059670067e-05
1751593671.4725459,0.00023371235586444605,-0.00010113214632259736,0.00045005137892279216,2.1395562831203743e-05
1751593671.4826293,0.00023271117581447065,-0.00010250764339310149,-0.001467288288012037,5.1627942561048253e-05
1751593671.4886146,0.0004008453731573769,-0.0001912766643947462,-0.0014672873996469742,5.163074817247177e-05
1751593671.489061,0.00040347243425997714,-0.00018908921516636132,0.004009705568442294,1.956581769554941e-05
1751593671.4894369,0.0004026035891955826,-0.00019030063792696051,0.0004500516792265459,2.1400130611806352e-05
1751593671.4924035,0.0002353388417515867,-0.00010032092112379393,0.004009705633940911,1.956525761668545e-05
1751593671.4978156,0.0004016027875141104,-0.0001916764292338924,-0.0014672873966971886,5.16307608054096e-05
1751593671.5026782,0.00023446966277140824,-0.00010153210020349556,0.0004500513804178424,2.139558329698409e-05
1751593671.5073037,0.00040422984589189026,-0.00018948897673124908,0.004009705571033473,1.956582023488378e-05
1751593671.5125365,0.00023346848441818668,-0.00010290759859367285,-0.001467288284566932,5.1627955179161513e-05
1751593671.5173075,0.0004033610023314038,-0.00019070040058929288,0.0004500516808936827,2.1400151077992264e-05
1751593671.5223284,0.00023609614763131503,-0.00010072087304953203,0.004009705635093185,1.9565260157357256e-05
1751593671.5272517,0.0004023602023467965,-0.0001920761932154899,-0.0014672873937123495,5.163077344426776e-05
1751593671.5326393,0.00023522697015487815,-0.00010193205322729806,0.00045005138197061115,2.1395603785661796e-05
1751593671.542203,0.00023422579349807737,-0.00010330755293693714,-0.001467288281066881,5.1627967787421815e-05
1751593671.552642,0.00023685345398732904,-0.00010112082411793086,0.004009705636277917,1.956526268147922e-05
1751593671.557441,0.00040498725799953394,-0.00018988873743823874,0.004009705573534581,1.9565822745807538e-05
1751593671.5578604,0.00040411841594356623,-0.00019110016239388088,0.0004500516825580757,2.1400171571379193e-05
1751593671.5582335,0.0004031176176558793,-0.00019247595633937887,-0.0014672873908734374,5.1630786092998345e-05
1751593671.5625312,0.0002359842780149668,-0.00010233200539352271,0.0004500513834701687,2.139562423369166e-05
1751593671.567523,0.0004057446705834078,-0.00019028849728803767,0.004009705576110086,1.956582526617211e-05
1751593671.5735257,0.0002349831030545868,-0.00010370750642283317,-0.0014672882775824843,5.162798044543382e-05
1751593671.577444,0.0004048758300317923,-0.00019149992334099744,0.0004500516842490771,2.1400192065210468e-05
1751593671.5823534,0.00023761076081990629,-0.00010152077432907261,0.004009705637415652,1.9565265211566677e-05
1751593671.5876067,0.00040387503344074815,-0.0001928757186056784,-0.00146728738787857,5.1630798729551485e-05
1751593671.592286,0.0002367415863516742,-0.00010273195670258787,0.0004500513849829092,2.1395644694794953e-05
1751593671.6023996,0.000235740413087826,-0.00010410745905162032,-0.0014672882741309035,5.16279930762407e-05
1751593671.6131835,0.0002383680681292688,-0.00010192072368293755,0.004009705638629501,1.9565267750258088e-05
1751593671.6214395,0.0004065020836433453,-0.0001906882562798146,0.004009705578601399,1.95658277630576e-05
1751593671.6218717,0.0004056332445961375,-0.00019189968343042,0.00045005168592252936,2.1400212572767757e-05
1751593671.6222823,0.00040463244970212475,-0.0001932754800143391,-0.0014672873850131163,5.163081136623502e-05
1751593671.6227493,0.0002374988951647783,-0.00010313190715424762,0.0004500513864461378,2.1395665176938857e-05
1751593671.6282635,0.00040725949717962395,-0.00019108801441406351,0.004009705581195499,1.956583028739913e-05
1751593671.6329563,0.0002364977235974064,-0.0001045074108230436,-0.0014672882706865786,5.16280057107518e-05
1751593671.637497,0.00040639065963671284,-0.00019229944266201145,0.000450051687634591,2.140023309199707e-05
1751593671.6428204,0.0002391253759148615,-0.00010232067217956801,0.004009705639780561,1.9565270282571633e-05
1751593671.6471677,0.00040538986643978703,-0.00019367524056507907,-0.0014672873819687945,5.163082403063964e-05
1751593671.6526036,0.0002382562044543901,-0.00010353185674876457,0.00045005138804979497,2.1395685654408068e-05
1751593671.6578717,0.0004080169111920773,-0.00019148777169054998,0.004009705583833007,1.9565832785431733e-05
1751593671.6622636,0.00023725503458366104,-0.00010490736173707563,-0.0014672882671880557,5.162801835661517e-05
1751593671.6731706,0.00023988268417718395,-0.00010272061981889515,0.004009705641066888,1.9565272818059613e-05
1751593671.6830134,0.00023901351422067618,-0.00010393180548574763,0.00045005138953688965,2.1395706150213476e-05
1751593671.6882746,0.0004071480751531853,-0.0001926992010358887,0.0004500516892192774,2.140025353625817e-05
1751593671.6893115,0.0004061472836534019,-0.0001940750002583551,-0.0014672873790792485,5.163083668215316e-05
1751593671.6899307,0.00040877432568059424,-0.00019188752810937387,0.004009705586343676,1.956583529592318e-05
1751593671.692631,0.0002380123460463679,-0.00010530731179367715,-0.001467288263724846,5.16280309588165e-05
1751593671.6989977,0.0004079054911462765,-0.00019309895855242935,0.00045005169097267933,2.140027402722861e-05
1751593671.7027764,0.00024063999291623617,-0.00010312056660071947,0.004009705642255094,1.956527534796294e-05
1751593671.7076144,0.0004069047013430249,-0.00019447475909412136,-0.0014672873761649538,5.163084930776331e-05
1751593671.7128687,0.000239770824463581,-0.00010433175336561299,0.00045005139102806895,2.1395726589015053e-05
1751593671.7174816,0.00040953174064528586,-0.00019228728367078486,0.004009705588886551,1.9565837822179218e-05
1751593671.723062,0.0002387696579856935,-0.00010570726099339451,-0.0014672882603054894,5.1628043587218776e-05
1751593671.733128,0.00024139730213140753,-0.00010352051252561815,0.004009705643462486,1.9565277890297914e-05
1751593671.7430036,0.000240528135182827,-0.00010473170038829705,0.00045005139252832796,2.1395747044292326e-05
1751593671.7517796,0.0004086629076153203,-0.00019349871521116992,0.0004500516926505407,2.1400294564687555e-05
1751593671.7528546,0.0002395269704014713,-0.00010610720933546859,-0.0014672882568366582,5.162805621429987e-05
1751593671.7545183,0.00040766211950904463,-0.00019487451707192861,-0.0014672873732202332,5.163086193916557e-05
1751593671.7553303,0.00041028915608615213,-0.00019268703837424292,0.0040097055915058405,1.9565840347004504e-05
1751593671.7575114,0.00040942032456031674,-0.00019389847101195377,0.000450051694243404,2.140031506529508e-05
1751593671.762757,0.0002421546118234752,-0.00010392045759284401,0.004009705644768074,1.9565280409714986e-05
1751593671.7672625,0.00040841953815101695,-0.00019527427419207882,-0.0014672873703034113,5.163087459834971e-05
1751593671.7731225,0.00024128544637858074,-0.00010513164655326601,0.0004500513940269842,2.1395767540697413e-05
1751593671.7782369,0.000411046572002971,-0.00019308679222008546,0.004009705594117373,1.956584283567233e-05
1751593671.7832463,0.00024028428329392337,-0.00010650715682017549,-0.0014672882533609698,5.162806884913941e-05
1751593671.7877212,0.0004101777419814878,-0.00019429822595539223,0.00045005169595691675,2.1400335535657132e-05
1751593671.7930996,0.00024291192199177303,-0.00010432040180277554,0.004009705645960979,1.956528294993623e-05
1751593671.803709,0.00024204275805106423,-0.00010553159186103833,0.00045005139557395156,2.1395787996469008e-05
1751593671.8132849,0.00024104159666293867,-0.00010690710344760725,-0.001467288249888082,5.162808150185757e-05
1751593671.821248,0.00040917695726921943,-0.00019567403045466858,-0.0014672873673252883,5.163088724554901e-05
1751593671.8218672,0.00041180398839596455,-0.00019348654520848148,0.004009705596733574,1.956584534843473e-05
1751593671.8222725,0.00041093515987888907,-0.0001946979800411936,0.00045005169761819534,2.1400356033881168e-05
1751593671.8226984,0.00024366923263685614,-0.00010472034515564136,0.004009705647309586,1.9565285475568254e-05
1751593671.83081,0.00040993437686354106,-0.00019607378586004726,-0.0014672873644512097,5.1630899884597115e-05
1751593671.8332076,0.00024280007019999994,-0.00010593153631160117,0.00045005139703399415,2.139580849032261e-05
1751593671.8378084,0.00041256140526513274,-0.00019388629733930896,0.0040097055992664825,1.956584784733597e-05
1751593671.8428566,0.0002417989105084617,-0.00010730704921771666,-0.001467288246448165,5.162809413206335e-05
1751593671.8473825,0.0004116925782525205,-0.00019509773326962526,0.00045005169938867255,2.140037656338189e-05
1751593671.8535445,0.00024442654375844697,-0.00010512028765077331,0.004009705648378674,1.9565288001301267e-05
1751593671.857628,0.00041069179693414837,-0.00019647354040733549,-0.0014672873614397096,5.163091257095257e-05
1751593671.8627574,0.00024355738282572093,-0.00010633147990469073,0.00045005139860342753,2.1395828976062536e-05
1751593671.8732007,0.00024255622483060346,-0.00010770699413038457,-0.0014672882430373864,5.1628106739374556e-05
1751593671.8834383,0.000245183855356379,-0.00010552022928855706,0.004009705649700314,1.956529055336819e-05
1751593671.8899283,0.00041331882261069763,-0.0001942860486123835,0.00400970560197753,1.956585037246626e-05
1751593671.8905756,0.0004124499971021045,-0.0001954974856398714,0.0004500517009740952,2.1400397022817744e-05
1751593671.8909943,0.00041144921748048624,-0.0001968732940968778,-0.001467287358598695,5.163092517081767e-05
1751593671.8928266,0.0002443146959277831,-0.00010673142264023698,0.0004500514001146798,2.1395849448823467e-05
1751593671.8982158,0.00041407624043188207,-0.00019468579902744468,0.004009705604586193,1.956585289243502e-05
1751593671.9036663,0.00024331353962925295,-0.0001081069381856951,-0.0014672882395359661,5.16281193842454e-05
1751593671.907391,0.0004132074164278632,-0.0001958972371525263,0.00045005170266865534,2.1400417522261697e-05
1751593671.9136658,0.00024594116743131833,-0.00010592017006911359,0.004009705651022734,1.9565293068263593e-05
1751593671.9178772,0.00041220663850333183,-0.000197273046928672,-0.0014672873556892722,5.1630937837859576e-05
1751593671.9236925,0.0002450720095064085,-0.00010713136451856502,0.000450051401572553,2.1395869909555696e-05
1751593671.9274633,0.0004148336587295187,-0.00019508554858507426,0.004009705607258195,1.9565855401331195e-05
1751593671.9337122,0.0002440708549045767,-0.00010850688138361314,-0.0014672882361361035,5.162813202487398e-05
1751593671.9432788,0.00024669847998248784,-0.00010632010999232723,0.0040097056522888615,1.9565295613014315e-05
1751593671.9532037,0.0002458293235614861,-0.00010753130553971192,0.00045005140317888967,2.1395890385601004e-05
1751593671.9573185,0.000413964836229741,-0.00019629698780772097,0.00045005170436294783,2.140043801341e-05
1751593671.95771,0.00041296406000207453,-0.00019767279890313207,-0.0014672873527488302,5.1630950453448853e-05
1751593671.9581409,0.0004155910775032745,-0.00019548529728506366,0.004009705609851487,1.9565857923645584e-05
